Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.9509500020345052,0.02420112490074502,0.5263269559542338,0.4840447975794474,24.916518510695553,0.8656072422862053,0.025449418843228398,0.001
2,0.9929542815950182,0.00575853225050701,0.642689935207367,0.6345752791828579,27.547722910851093,0.9126726241707802,0.0057993931415018145,0.001
3,0.9808351493411595,0.00400377383414242,0.5224792214764489,0.511334607799848,27.982395256137515,0.9212640682458878,0.0040820048474321195,0.001
4,0.9998963775634766,0.0031578670106828213,0.4681476377911038,0.4681760360929701,28.138021515834225,0.9287203476428986,0.0031581942704681414,0.001
5,1.0001362125608657,0.002472508488636878,0.5892479999330309,0.5893190602726407,31.59567523656049,0.9606104092001915,0.0024721717477922114,0.001
6,0.9967495430310567,0.0019564035348594187,0.584240705119239,0.5813569688267178,30.19557532114065,0.9573030697107315,0.0019627834780943172,0.001
7,0.9982833735148112,0.001782593176389734,0.5562817409833273,0.5545762752426995,32.930490762136685,0.9713504011034966,0.0017856584850386534,0.001
8,0.9990382295184665,0.001568123361820148,0.575129973994361,0.5748655887709724,33.44128944674316,0.9747635647058487,0.001569632988495324,0.001
9,0.9992060426076254,0.0014505680658751063,0.5369695321718851,0.5362503928608364,33.68159449861696,0.9767135735750199,0.0014517206702329007,0.001
10,0.9985081889894274,0.0013401328987545438,0.5475838827027215,0.5462034602165222,34.17270374048392,0.9785815335512161,0.0013421351106903477,0.001
11,0.9973829735649956,0.0012366998344659804,0.6330345424546135,0.6305655839708116,34.64192972723468,0.9804289805293083,0.0012399448027928357,0.001
12,0.9986070197953119,0.0011682089663421114,0.648593966907925,0.6474105484220717,34.541588135160865,0.9807424590587616,0.0011698385282546517,0.001
13,0.9970796687867907,0.0010532539709367686,0.6705048062536452,0.6680242844157749,34.992092870782244,0.981710274875164,0.00105633883019431,0.001
14,0.9994831149313185,0.0011993027098683847,0.487598592599233,0.48887963660558065,34.30203988381811,0.9813372686505317,0.0011999229321155637,0.001
15,0.9988319963349236,0.0016560831589417324,0.49018779049979316,0.4890271257294549,34.67925173449948,0.9818920928835869,0.001658019732065554,0.001
16,0.9992965126037597,0.000926762973372307,0.7269816892411973,0.7264469645818075,35.38191849550283,0.9831669221520424,0.0009274153984161719,0.001
17,0.9988710918426513,0.0009418659390260776,0.6693055178324382,0.6682939296298557,35.23583329401746,0.983015256524086,0.0009429304208700099,0.001
18,1.0000493876139323,0.001061183981390463,0.6298190635575188,0.6318189302550422,35.5426302440022,0.9837963014245034,0.0010611315746339237,0.001
19,0.9997239678170946,0.0007229998638956911,0.8437926753891839,0.8435719927151998,35.6856768485086,0.9840021564364433,0.0007231994902296553,0.001
20,0.9985848735173544,0.0007449890648842686,0.8210429188410441,0.8197262218793233,35.7163184741687,0.9840257902145386,0.0007460448126558984,0.001
21,0.9984458307160271,0.0007405174464608232,0.81258763911989,0.8114125791655646,35.66694503907806,0.984610087454319,0.0007416701273916555,0.001
22,1.0007406011687385,0.0007479694550339547,0.7710055181185405,0.7717310333251953,36.05359583154437,0.9847360160946846,0.0007474159179316007,0.001
23,1.0000613594055177,0.0007977821602382593,0.7348560572200351,0.7350454929669699,36.14243823345359,0.9850918550491333,0.0007977332118026215,0.001
24,1.0000796169704862,0.0008204412517241306,0.7041659873326619,0.70426121573978,36.111265178472735,0.9849722110033036,0.0008203759358774562,0.001
25,0.9997251285976834,0.0007856228272171899,0.7083428638776144,0.7083279509544372,36.147252195313186,0.9853062472343445,0.0007858388318388923,0.001
26,0.999999191708035,0.00048554945048979585,0.9997254326078627,0.999724977016449,35.9650872024911,0.9849240663647651,0.0004855498429558325,0.001
27,1.0000000682406955,0.0005435697926829258,0.9996127243041992,0.9996120767593384,36.2649334292771,0.9852807776927948,0.0005435697555893476,0.001
28,0.9999994978374905,0.00046315503937916625,0.9996029713948568,0.9996026526557075,36.31884803697202,0.9854415745735169,0.0004631552719583799,0.001
29,0.9999992367426555,0.000463296780259245,0.9995849749247233,0.9995846168200175,36.318569860894094,0.9855063880085945,0.0004632971338741851,0.001
30,0.9999979186587864,0.000548279827978048,0.9995497359699673,0.9995489019287958,36.25513758757047,0.9853451680541039,0.0005482809691378257,0.001
31,0.999998678472307,0.000450007524755266,0.9994081277317471,0.9994074532720778,36.04731954122058,0.9853866898417473,0.0004500081194534579,0.001
32,0.999998183356391,0.0004603428997668541,0.9992550508181254,0.9992533383369446,35.91224898616112,0.985770612359047,0.00046034373604736015,0.001
33,1.000000035709805,0.0004787422115397122,0.9991604750421312,0.9991599350505405,33.258848538509106,0.7339262012243271,0.0004787421944439219,0.001
34,0.9999969031016032,0.0005501377410772774,0.9989276393784418,0.9989257703887092,36.6545914371327,0.9859055163264274,0.000550139444803242,0.001
35,0.9999971034261915,0.0004224808239895436,0.9983718706766764,0.9983688652250502,36.53091906798026,0.9860681545138359,0.00042248204773997767,0.001
36,0.999996814303928,0.0004377948226044989,0.9975354131062826,0.9975298873583476,36.779112560235745,0.9861828330159187,0.0004377962172901887,0.001
37,0.999994321346283,0.00045001214230433104,0.9959153823852539,0.9959085546069675,36.353138218569384,0.9854789294600487,0.00045001469778196734,0.001
38,0.9999542625745138,0.0004753151021173431,0.9728352081510756,0.9728088886472914,36.40948004691455,0.985439016520977,0.00047533684280077153,0.001
39,0.9993084506988525,0.0006212788348914021,0.8068122028244866,0.8060365062819587,35.97455939130119,0.9855712168812751,0.0006217087771617655,0.001
