Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.21047152755820814,0.04377267808549934,0.8767607492870755,0.08870837667349002,19.558167594296748,0.7941178771191173,0.20797434500205042,0.001
2,0.07158254516453275,0.01907952669594023,0.9547499463293287,0.02895530481330449,21.28104097978379,0.8433413224418959,0.2665388140654382,0.001
3,0.12055788740762081,0.015387781394852532,0.9389343481593662,0.0736428179607977,21.98022463150131,0.8537161200907495,0.12763811415195572,0.001
4,0.00035259151739612407,0.014217777368095185,0.9997550831900702,5.690103036158689e-05,22.33544587609891,0.8608875177635087,40.32365121286232,0.001
5,4.572089633863167e-05,0.013581344311436018,0.9999878152211508,3.471177344358188e-05,22.309758226609375,0.8608086458841959,297.04895133388976,0.001
6,5.106761271993795e-05,0.013478927699228128,0.9999862217903137,3.474939823263412e-05,22.553976233009227,0.8635354604323705,263.94278058675826,0.001
7,3.653672424105834e-05,0.012841679031650226,0.9999784477551779,1.1965005835211034e-05,22.32210685784458,0.8611960660417874,351.4731902872486,0.001
8,3.279160137834777e-05,0.012899019457399845,0.999986755847931,3.687911548063817e-05,22.590374685416737,0.8657111262612872,393.36351124093136,0.001
9,3.7523378855944934e-05,0.012626247203184499,0.9999845478269789,0.0007633143964056267,22.871181528030924,0.8706084179215962,336.49014529468707,0.001
10,0.0005051397669977733,0.012409085606535275,0.9998242375585767,0.00043990965686917764,22.910818446700397,0.8731357822153303,24.565647801373707,0.001
11,0.9853421324806075,0.011438833971818288,0.9968797439999051,0.9822211909297514,22.75821723035802,0.8641561772757106,0.01160899711354159,0.001
12,1.0,0.01121058449976974,1.0,1.0,22.91328037425625,0.872900586757395,0.01121058449976974,0.001
13,1.0,0.011179557546145386,1.0,1.0,22.69793637752698,0.8698275355497996,0.011179557546145386,0.001
14,1.0,0.010872769032915433,1.0,1.0,23.03737963513943,0.8735952565073967,0.010872769032915433,0.001
15,1.0,0.01082866138054265,1.0,1.0,22.905648739305633,0.8717125036319097,0.01082866138054265,0.001
16,1.0,0.01080619769377841,1.0,1.0,23.124497000060018,0.8734770943389999,0.01080619769377841,0.001
17,1.0,0.010657728798687458,1.0,1.0,23.02489480639137,0.8730153385798136,0.010657728798687458,0.001
18,1.0,0.010623303755289979,1.0,1.0,23.1075649735747,0.8752261448237632,0.010623303755289979,0.001
19,1.0,0.010461420052581364,1.0,1.0,23.163835080123953,0.8765538900097212,0.010461420052581364,0.001
20,1.0,0.010508781381779247,1.0,1.0,23.214083318899142,0.8765581436620818,0.010508781381779247,0.001
21,1.0,0.010377213325765397,1.0,1.0,23.140944346972173,0.8737431915932231,0.010377213325765397,0.001
22,1.0,0.01039724699738953,1.0,1.0,23.20758754499775,0.874366489119,0.01039724699738953,0.001
23,1.0,0.010369677017960283,1.0,1.0,23.170522078091818,0.8747224998805258,0.010369677017960283,0.001
24,1.0,0.010192869131763775,1.0,1.0,23.297296206824143,0.8755578982830048,0.010192869131763775,0.001
25,1.0,0.010233237428797616,1.0,1.0,23.27896884985765,0.8741500745548142,0.010233237428797616,0.001
26,1.0,0.010302345322238074,1.0,1.0,23.272766606209796,0.8765015241172579,0.010302345322238074,0.001
27,1.0,0.010223761730723912,1.0,1.0,23.20103225578707,0.8775528861085574,0.010223761730723912,0.001
28,1.0,0.010079119747711553,1.0,1.0,23.357285818733313,0.877722001241313,0.010079119747711553,0.001
29,1.0,0.010229642627139886,1.0,1.0,23.140917660610185,0.8749250933859083,0.010229642627139886,0.001
30,1.0,0.010170182896157105,1.0,1.0,23.349942664880846,0.8785380504528681,0.010170182896157105,0.001
31,1.0,0.010072324925826655,1.0,1.0,23.17833342956364,0.8761852261755202,0.010072324925826655,0.001
32,1.0,0.009893197048869398,1.0,1.0,23.32476955339946,0.8759247708651755,0.009893197048869398,0.001
33,1.0,0.009937694383164247,1.0,1.0,23.338580345267875,0.8761473968293931,0.009937694383164247,0.001
34,1.0,0.010000468413862916,1.0,1.0,23.1585456897623,0.8752091009087033,0.010000468413862916,0.001
35,1.0,0.010039826159675917,1.0,1.0,23.33984681949331,0.8758309342132674,0.010039826159675917,0.001
36,1.0,0.009853686773114734,1.0,1.0,23.383141763081923,0.8776065647602082,0.009853686773114734,0.001
37,1.0,0.009943388683928384,1.0,1.0,23.443063565689897,0.8789640261398421,0.009943388683928384,0.001
38,1.0,0.009848082061443064,1.0,1.0,23.26527839626849,0.8764801162812444,0.009848082061443064,0.001
39,1.0,0.009920006100502279,1.0,1.0,23.423729166682868,0.8787150941954719,0.009920006100502279,0.001
40,1.0,0.009892612203127808,1.0,1.0,23.502808848742724,0.8793763675954607,0.009892612203127808,0.001
41,1.0,0.009761815385686027,1.0,1.0,23.51507827048989,0.8803361126449373,0.009761815385686027,0.001
42,1.0,0.009781944979396131,1.0,1.0,23.349278612668847,0.8802944300572078,0.009781944979396131,0.001
43,1.0,0.009825561195611954,1.0,1.0,23.45869485755569,0.8800693543420898,0.009825561195611954,0.001
44,1.0,0.00961612277974685,1.0,1.0,23.541531531376762,0.8813878867692417,0.00961612277974685,0.001
45,1.0,0.009877804521885183,1.0,1.0,23.449963921113834,0.8807697948482301,0.009877804521885183,0.001
46,1.0,0.009841771026452383,1.0,1.0,23.47523772713241,0.8806705885132153,0.009841771026452383,0.001
47,1.0,0.009732682965695858,1.0,1.0,23.4103032769112,0.880045071442922,0.009732682965695858,0.001
48,1.0,0.009659372576408917,1.0,1.0,23.526373206971265,0.8791417877541648,0.009659372576408917,0.001
49,1.0,0.009636031136744553,1.0,1.0,23.536769839115056,0.8822468410597907,0.009636031136744553,0.001
50,1.0,0.00977023993101385,1.0,1.0,23.314200981103248,0.8791596525245242,0.00977023993101385,0.001
