Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.9670973441225501,0.020326714941933544,0.3683908833220136,0.3382818245652256,22.430072613389704,0.8429818753720532,0.021018271909717657,0.001
2,0.9980695964504497,0.0075035782979926855,0.6752217243604168,0.6730410875408068,24.9587880958519,0.8693462073867338,0.007518091248023714,0.001
3,0.9964509407661358,0.005041200415531446,0.6942197197778166,0.6910846137451166,24.34265914265081,0.8847583548860409,0.005059155658637289,0.001
4,0.9915779985238684,0.0043174128467472735,0.7348841083231094,0.7275058443019933,27.076613825816477,0.9014910656555033,0.004354082939692564,0.001
5,0.9911472066484533,0.003998826695843323,0.675295914933937,0.6677927154252707,26.898691065787567,0.9027137692385884,0.004034543677286125,0.001
6,1.001521598208059,0.003727273830806852,0.6919558238794324,0.6944962884463325,26.79730101427825,0.9033991303811367,0.0037216110341262328,0.001
7,1.0005670069746961,0.0035124814565549224,0.6883949762405215,0.6891436474006339,27.341408961841005,0.9078305611131343,0.0035104909836825666,0.001
8,1.0008966107574895,0.003402293662009783,0.6786162677876387,0.6800658304323741,26.88700610094969,0.9009836953794694,0.0033992458616029183,0.001
9,1.0001135434633155,0.00347564395363469,0.6820717057629436,0.6827781563851891,27.1196377363643,0.8995743232920396,0.0034752493617862677,0.001
10,0.9986438561962142,0.00327123340233341,0.6869265355264322,0.686197298044734,27.72949188026246,0.9109137671260813,0.0032756756896231043,0.001
11,0.9994273776894759,0.0032784089617437532,0.696146281705818,0.695506823131562,27.415560907017795,0.9076108076952755,0.003280287327452382,0.001
12,1.000296790082044,0.0029917141342707112,0.721967689413351,0.7227417876917627,28.08677010958341,0.9141156168176323,0.002990826486632364,0.001
13,0.9986141842626751,0.0030437142409410404,0.6875509071571114,0.6867058340001735,27.64579211061907,0.9108258011661333,0.0030479381215562855,0.001
14,1.0001466926366651,0.0031380723686730396,0.6453668666501766,0.6455998284994199,28.175094465941967,0.9135099317386162,0.0031376121040806596,0.001
15,1.0010027483691728,0.0031000858792580343,0.7010096114049367,0.701549387307528,27.265191793939458,0.9023093239068556,0.0030969803872253837,0.001
16,1.002269633292036,0.0030405633646487552,0.7344429398374804,0.7368317639652846,28.140392688606934,0.911536711860055,0.00303367802799909,0.001
17,1.000071933627633,0.002940617833850967,0.8133843942139583,0.813678199643439,28.255056717978817,0.9146133679299634,0.002940406319757672,0.001
18,1.0003813608921612,0.0026456856103175596,0.8436882665451076,0.8439744865097157,27.72448940705203,0.912696713481741,0.002644677033924424,0.001
19,1.0004370611027888,0.002719114500379314,0.8523514345670495,0.8527665370418963,27.96399290930141,0.9126834395252031,0.0027179266003820516,0.001
20,1.0000000326589036,0.0024887219516639392,0.999999735992891,0.9999997360626292,28.278857779182196,0.9148906778422112,0.0024887218703850116,0.001
21,0.9999999224082817,0.0025133944862362006,0.9999997349521835,0.9999996707501865,27.97315183592132,0.9097800060146182,0.0025133946812548125,0.001
22,0.9999999279015007,0.002460842823217265,0.9999996851698864,0.9999996141013656,28.314905436316096,0.9140738315577124,0.0024608430006403527,0.001
23,0.9999999230949341,0.002445243471466798,0.9999996855132125,0.9999996244011512,27.940464747166725,0.9139393780314755,0.0024452436595184227,0.001
24,0.9999999646374027,0.002466428607386087,0.9999996134147132,0.9999996010549705,28.291947849825142,0.9150361514452081,0.0024664286946054115,0.001
25,1.000000040169164,0.00243909278382952,0.9999997335788787,0.9999997555517547,28.257697437334492,0.9149048360165908,0.0024390926858532057,0.001
26,0.9999999842069954,0.002413718427812469,0.9999997287723121,0.999999722935767,28.45968233128049,0.9150183701583882,0.0024137184659323357,0.001
27,0.9999999859236264,0.0023874558678382844,0.9999995931584682,0.9999995907551849,28.20660782121709,0.9140489331715219,0.0023874559014450056,0.001
28,1.0000001040278348,0.0024095014030293695,0.9999996041449062,0.9999996831099293,28.428098256031195,0.9160963664777767,0.0024095011523741815,0.001
29,0.9999999513978867,0.002411790175405164,0.9999994857778387,0.9999994811804864,28.633006007377666,0.9179727162308602,0.002411790292623269,0.001
30,0.9999998159771637,0.0023446955734696406,0.999999678990015,0.9999995135067928,28.409589273010063,0.9142461617000678,0.00234469600494725,0.001
31,1.0000000411991425,0.002359893143673833,0.9999995646623947,0.99999960380158,28.33836375466666,0.9132747523081487,0.002359893046448263,0.001
32,0.9999998925389034,0.0023400594388804413,0.9999995062969429,0.9999994867273502,28.133631756247528,0.9083299526088221,0.0023400596903458215,0.001
33,1.0000000538271088,0.002299170081562615,0.9999995387037163,0.9999995684389827,28.170877347626366,0.9146137683349502,0.0022991699578049436,0.001
34,1.0000000257494641,0.002360238402034732,0.9999996213112156,0.9999996302376964,28.55970394402806,0.9161308787261405,0.0023602383412598595,0.001
35,0.9999999866102787,0.002383385741777752,0.9999997390720977,0.9999997030228481,28.415401709256788,0.916322528607647,0.0023833857736906233,0.001
36,0.9999999488443981,0.0022409922470068826,0.9999998269636017,0.9999997988108543,27.208273269967428,0.9084131920942953,0.002240992361646196,0.001
37,1.0000000748451088,0.0023557244037144638,0.9999996401941559,0.9999997253390502,27.68262050588635,0.909627938918772,0.0023557242274000276,0.001
38,0.9999999598308361,0.00225988785770126,0.9999996408808082,0.999999671780165,28.53423325741327,0.9175760515911526,0.0022598879484790695,0.001
39,0.9999999605174885,0.0022694674445745858,0.9999997153825908,0.999999684483234,28.77023202274021,0.9187355726839271,0.0022694675341788637,0.001
40,0.9999999430078529,0.002248570221872222,0.9999993277673255,0.99999926253535,28.681252105157384,0.9136709586767829,0.0022485703500230744,0.001
