Epoch,d_loss,g_loss,d_score,g_score,psnr,ssim,loss_ratio,learning_rate
22,1.000265470345815,0.005383935902888576,0.00961099412531402,0.009876464513864354,21.283159799066915,0.7178524603843689,0.005382507006892105,0.0005
23,1.0,0.00533251008639733,1.0537938614382493e-13,9.339511233572305e-14,24.232122443420444,0.7424793531894683,0.00533251008639733,0.0005
24,1.0,0.00530873333880057,1.8959042888540915e-12,1.1770159897718036e-12,23.97570225271203,0.7401268359422684,0.00530873333880057,0.0005
25,1.0,0.005329097639769315,1.812393132010126e-13,5.108398770499348e-13,23.933901634077827,0.7461148955821991,0.005329097639769315,0.0005
26,1.0,0.005200493717566133,1.7999353820772584e-13,2.4248930052774503e-13,24.072907878514304,0.7435184050798416,0.005200493717566133,0.0005
27,1.0,0.005271864713480076,6.242782436194209e-14,5.296409726941068e-14,24.19500810728131,0.740246201634407,0.005271864713480076,0.0005
28,1.0,0.005157208430270354,2.2491011027661274e-13,2.722779670246051e-13,22.70058227600731,0.738576456785202,0.005157208430270354,0.0005
29,1.0,0.005253233482750754,5.571033313689423e-14,4.897048253242774e-14,24.20752963140167,0.7372110971212387,0.005253233482750754,0.0005
30,1.0,0.005239607676242789,1.2191255933644148e-12,1.5718024145490613e-12,21.92117604368591,0.7456975576877594,0.005239607676242789,0.0005
31,1.0,0.005402674952832361,1.1467178001250587e-13,1.0694171206600142e-13,24.031552634565372,0.7421983797550201,0.005402674952832361,0.0005
32,1.0,0.005247163105135163,7.456677424951466e-14,1.515518016016987e-13,24.017364764923283,0.7469678506851196,0.005247163105135163,0.0005
33,1.0,0.005430894501817723,2.523347944427549e-14,3.0159066460219425e-14,24.085381784711327,0.7489687172174454,0.005430894501817723,0.0005
34,1.0,0.005194706631203493,2.3054615971589928e-14,2.0139114414530163e-14,23.564593279366367,0.7504492517709732,0.005194706631203493,0.0005
35,1.0,0.005107466761643688,1.9940821794013544e-13,3.550255747865019e-13,22.061565876720174,0.7391836391687393,0.005107466761643688,0.0005
36,1.0,0.00510256664827466,1.663482215650739e-13,1.2760155309839743e-13,24.24831553831595,0.7433954138755798,0.00510256664827466,0.0005
37,1.0,0.005145161595816413,2.974242218399498e-13,3.8128914077684014e-13,23.771659222875144,0.7514802830219269,0.005145161595816413,0.0005
38,1.0,0.005177246863022447,5.515785487194491e-15,7.990423798760473e-15,23.528847493317066,0.7439110714197159,0.005177246863022447,0.0005
39,1.0,0.005222872157270709,1.2301222217268102e-14,1.564775337129526e-14,23.118974979474174,0.7478346356153488,0.005222872157270709,0.0005
40,1.0,0.005147563945502043,1.5765387693376258e-12,1.5202678440062516e-12,24.382124208654798,0.7426102707386016,0.005147563945502043,0.0005
41,1.0,0.005189395866667231,1.6016038039247077e-14,3.616922424120788e-14,24.29816672871024,0.749900387763977,0.005189395866667231,0.0005
42,1.0,0.005080190698305766,2.5536216155653106e-14,2.2920177458899827e-14,23.646348746602996,0.7429497376680374,0.005080190698305766,0.0005
43,1.0,0.005183590326147775,4.5168004984272143e-14,4.019169756776718e-14,24.382250740380268,0.7488483316898346,0.005183590326147775,0.0005
44,1.0,0.005096325525082648,1.0152683036924697e-13,1.0376584122773636e-13,23.512897072743563,0.749949294090271,0.005096325525082648,0.0005
45,1.0,0.005045998189598322,1.7746691451704215e-14,2.5618008785747367e-14,22.28897482430223,0.7464108443260193,0.005045998189598322,0.0005
