Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.3138643690612581,0.011483792625367641,0.7146707587771945,0.030445738263515522,26.751879029415498,0.72673405908876,0.03658839217625976,0.001
2,0.07755095790399032,0.005204493881513675,0.9286351193322075,0.006186038511546536,26.751879029415498,0.726734050181177,0.06711063308794903,0.001
3,0.0006205233526028072,0.0052342521916661,0.9996584033966065,0.00027892750264274784,26.751879029415498,0.7267340513732699,8.435221929538741,0.001
4,6.619624593844896e-05,0.0051267973188724785,0.9999761380089653,4.2334429300454857e-05,26.751879029415498,0.726734050280518,77.44846019877792,0.001
5,1.8262083516068134e-05,0.005172117350416051,0.9999940183427599,1.2280412896264655e-05,26.751879029415498,0.7267340468035803,283.21617004244314,0.001
6,1.2503320120029255e-05,0.005188087943113513,0.9999955606460571,8.06398444789617e-06,26.751879029415498,0.726734052962727,414.9368242441971,0.001
7,1.703354463744391e-05,0.005181973009473748,0.9999896046850416,6.6382052763300535e-06,26.751879029415498,0.7267340526978174,304.2216473300865,0.001
8,2.9855021655546606e-05,0.005155697462873326,0.9999852336777582,1.5088673584007968e-05,26.751879029415498,0.7267340554462539,172.69113123940664,0.001
9,1.2687829783115174e-05,0.0051863276027143005,0.9999951834148831,7.871264622533797e-06,26.751879029415498,0.7267340508765644,408.7639644737518,0.001
10,8.38772757965166e-06,0.005242126642002,0.9999967710177103,5.158722718382099e-06,26.751879029415498,0.7267340475320816,624.9757866146273,0.001
11,6.833246162487841e-06,0.0051922029422389136,0.9999972764650981,4.10970614312747e-06,26.751879029415498,0.7267340503136317,759.8442700253231,0.001
12,5.879840803875898e-06,0.005207787056763967,0.9999975962109036,3.4760792065450613e-06,26.751879029415498,0.7267340503136317,885.7020505267891,0.001
13,5.976346055831528e-06,0.005195238927586211,0.9999972870614794,3.263410085815445e-06,26.751879029415498,0.7267340515719519,869.3002177336874,0.001
14,5.161037378355912e-06,0.005168018626670043,0.9999977244271172,2.8854620662362625e-06,26.751879029415498,0.7267340522342258,1001.3526831530825,0.001
15,5.0201157197686066e-06,0.0051444053525726,0.9999976068072849,2.626923295691894e-06,26.751879029415498,0.7267340501480632,1024.7583202742828,0.001
16,4.7171342642589785e-06,0.0051912720542815,0.9999979631106058,2.6802518793071308e-06,26.751879029415498,0.7267340504460864,1100.5139483976516,0.001
17,4.260897205515195e-06,0.005192961382369201,0.9999980047014024,2.2655902507216928e-06,26.751879029415498,0.7267340529296134,1218.7483367699099,0.001
18,3.872177581393367e-06,0.005178248426980442,0.9999982131852044,2.0853795285802335e-06,26.751879029415498,0.726734050280518,1337.2962159233145,0.001
19,3.586252292330351e-06,0.005212539846284522,0.9999984351793925,2.0214285197855337e-06,26.751879029415498,0.7267340525653627,1453.4782891410598,0.001
20,3.580044194677612e-06,0.00512584140110347,0.9999982945124308,1.8745524150492404e-06,26.751879029415498,0.7267340557773908,1431.7815988763398,0.001
21,3.6548988110654235e-06,0.005164128904127412,0.9999981183475918,1.7732464817122996e-06,26.751879029415498,0.7267340509427919,1412.93348217814,0.001
22,3.6802835731780054e-06,0.005189981965555085,0.9999982031186422,1.883413024188485e-06,26.751879029415498,0.7267340515388383,1410.2125182363113,0.001
23,3.2378794943118313e-06,0.005144734488179287,0.9999985551834106,1.7930636466998193e-06,26.751879029415498,0.726734053393205,1588.9209271738916,0.001
24,3.580929391723152e-06,0.00519169844686985,0.9999980139732361,1.5949029264245634e-06,26.751879029415498,0.7267340507772234,1449.8187143454375,0.001
25,3.1497946505017656e-06,0.005201630304670996,0.9999985811445448,1.7309365658648958e-06,26.751879029415498,0.726734051240815,1651.4188643511638,0.001
26,2.607120162186523e-06,0.005187376077390379,0.9999987761179606,1.3832382465908368e-06,26.751879029415498,0.7267340511083603,1989.695815569875,0.001
27,2.6031951670625456e-06,0.005160649625791444,0.9999987313482497,1.3345487923288602e-06,26.751879029415498,0.7267340512739288,1982.4290130404393,0.001
28,2.474717009843314e-06,0.0051827410587833985,0.9999988190333049,1.2937505915841838e-06,26.751879029415498,0.7267340505454275,2094.2762498373672,0.001
29,2.2539268654024153e-06,0.0052183402246899074,0.9999989218182034,1.175741230731041e-06,26.751879029415498,0.7267340517044067,2315.2216271037823,0.001
30,2.1302842813181793e-06,0.005233705501175589,0.9999989620844523,1.0923669181768977e-06,26.751879029415498,0.7267340494526757,2456.810833686982,0.001
