Epoch,d_loss,g_loss,d_score,g_score,psnr,ssim,loss_ratio,learning_rate
1,0.21932276651690094,0.2694295520583789,0.8158894842863083,0.03521225149297606,5.750234922913881,0.017727298230864108,1.2284613965856424,0.02
2,0.0021218958177875416,0.2719053073724111,0.9984375460942586,0.0005594419090508988,5.750234922913881,0.017727298230864108,128.14262844248466,0.02
3,0.0005193453008117407,0.2723291598757108,0.9996383659044902,0.00015771120416199362,5.750234922913881,0.017727298230864108,524.3701241737592,0.02
4,0.00047164152560678,0.2758734410007795,0.9996476066112518,0.00011924812960084334,5.750234922913881,0.017727298230864108,584.9218654906617,0.02
5,0.00036717237360790023,0.27960140705108644,0.9997347656885783,0.0001019380636898859,5.750234922913881,0.017727298230864108,761.4990319224562,0.02
6,2.2326093282269237e-05,0.2676973932981491,0.9999861550331116,8.48112642718964e-06,5.750234922913881,0.017727298230864108,11990.337490471158,0.02
7,9.931838724999883e-06,0.2699615679184596,0.9999958431720734,5.7750108286806304e-06,5.750234922913881,0.017727298230864108,27181.42887670206,0.02
8,1.3648100378607826e-05,0.2778899797797203,0.9999915484587352,5.196559025838117e-06,5.750234922913881,0.017727298230864108,20361.073854299015,0.02
9,5.115518421613766e-06,0.2804590744773547,0.9999985186258952,3.634144319827707e-06,5.750234922913881,0.017727298230864108,54825.15189318382,0.02
10,4.6942502634313615e-06,0.27508469969034194,0.9999978236357371,2.517886023269966e-06,5.750234922913881,0.017727298230864108,58600.348139356116,0.02
