Epoch,d_loss,g_loss,d_score,g_score,psnr,ssim,loss_ratio,learning_rate
57,1.0,0.004354546492104419,1.0,1.0,24.06273860216505,0.7462896634340286,0.004354546492104419,0.001
58,1.0,0.004154753847979009,1.0,1.0,24.579818638296587,0.7509796531200409,0.004154753847979009,0.001
59,1.0,0.0038475633311706283,1.0,1.0,24.724890707224482,0.7527855234146118,0.0038475633311706283,0.001
60,1.0,0.004077621974865906,1.0,1.0,24.712768177819882,0.7515730302333832,0.004077621974865906,0.001
61,1.0,0.004048007432526598,1.0,1.0,23.779392090659886,0.7485207228660583,0.004048007432526598,0.001
62,1.0,0.004137838335397343,1.0,1.0,24.94503039729907,0.756064734339714,0.004137838335397343,0.001
63,1.0,0.004007343479897827,1.0,1.0,24.790798577682693,0.7509056124687195,0.004007343479897827,0.001
64,1.0,0.004263563229469583,1.0,1.0,24.855937083302674,0.7546023410558701,0.004263563229469583,0.001
65,1.0,0.003979563865965853,1.0,1.0,24.914627377095336,0.752757230758667,0.003979563865965853,0.001
66,1.0,0.004048194782808423,1.0,1.0,24.683710589989403,0.7522607418298721,0.004048194782808423,0.001
67,1.0,0.003997440156914915,1.0,1.0,24.919451887579,0.7538019094467163,0.003997440156914915,0.001
68,1.0,0.004043819008317465,1.0,1.0,24.71927622809946,0.7567229981422424,0.004043819008317465,0.001
69,1.0,0.003999222222482786,1.0,1.0,24.774938754693704,0.755958238363266,0.003999222222482786,0.001
70,1.0,0.003986955327757944,1.0,1.0,24.75704475673465,0.7581208938360214,0.003986955327757944,0.001
71,1.0,0.0041121076668302215,1.0,1.0,23.72732839987442,0.7541174916028976,0.0041121076668302215,0.001
72,1.0,0.004181267316065108,1.0,1.0,24.862847437127485,0.7557093675136566,0.004181267316065108,0.001
73,1.0,0.004095228956236194,1.0,1.0,24.78840931013863,0.75088063955307,0.004095228956236194,0.001
74,1.0,0.0040361122156415755,1.0,1.0,24.698637483788332,0.7545897427797318,0.0040361122156415755,0.001
75,1.0,0.0040355559539360306,1.0,1.0,24.986404653049284,0.7573467303514481,0.0040355559539360306,0.001
76,0.9999999998013178,0.0039908399690951534,0.9999999996026357,0.9999999994039536,24.029332816205404,0.7544607797861099,0.003990839969888063,0.001
77,1.0,0.004132135978822286,1.0,1.0,24.721062185593667,0.7535890951156616,0.004132135978822286,0.001
78,1.0,0.0039205629939291,1.0,1.0,24.90959835425311,0.7527724856138229,0.0039205629939291,0.001
79,1.0,0.003908997057199788,1.0,1.0,24.972046759679284,0.7555007959604263,0.003908997057199788,0.001
80,1.0,0.00407300384559979,1.0,1.0,24.827579834182963,0.7593954572677613,0.00407300384559979,0.001
81,1.0,0.003982931355130859,1.0,1.0,24.76666893898308,0.7575495277643204,0.003982931355130859,0.001
82,1.0,0.00398384086166819,1.0,1.0,24.939636977352343,0.7570861111879349,0.00398384086166819,0.001
83,1.0,0.0041999420966021715,1.0,1.0,24.98490430558508,0.7595126847028733,0.0041999420966021715,0.001
84,1.0,0.004020097881051091,1.0,1.0,23.721493521711704,0.7585872054100037,0.004020097881051091,0.001
85,1.0,0.003989814346811424,1.0,1.0,24.254194785546236,0.7598693891763687,0.003989814346811424,0.001
86,1.0,0.003968986921827309,1.0,1.0,24.987566388969057,0.7597814477682113,0.003968986921827309,0.001
87,1.0,0.003989287568062234,1.0,1.0,24.880421707284416,0.7585854202508926,0.003989287568062234,0.001
88,1.0,0.004014095200691372,1.0,1.0,24.891366402296068,0.7557339580059051,0.004014095200691372,0.001
89,1.0,0.0039735580748917225,1.0,1.0,24.995096719112908,0.7600932717323303,0.0039735580748917225,0.001
90,1.0,0.003937988789984957,1.0,1.0,24.808787445755385,0.7553804901838302,0.003937988789984957,0.001
91,1.00000002682209,0.0038709516640907772,0.9999999701976776,0.9999999970197677,24.988444533988098,0.7610425608158111,0.0038709515602637656,0.001
92,1.0,0.0040219721989706156,1.0,1.0,25.018533314525424,0.7574859520196915,0.0040219721989706156,0.001
93,1.0,0.0038678358634933827,1.0,1.0,24.897919282646424,0.7608650516271591,0.0038678358634933827,0.001
94,1.0,0.003923499102626617,1.0,1.0,25.085788312765203,0.7620972350835801,0.003923499102626617,0.001
95,1.0,0.003985362946987152,1.0,1.0,24.98840643482719,0.7611079572439193,0.003985362946987152,0.001
96,1.0,0.0039046207427357632,1.0,1.0,23.51828662565562,0.7584342923164368,0.0039046207427357632,0.001
97,1.0,0.0041409594482198974,1.0,1.0,25.04463693006908,0.7625223997831344,0.0041409594482198974,0.001
98,1.0,0.004066643436284115,1.0,1.0,25.078141358742343,0.7643674201965333,0.004066643436284115,0.001
99,1.0,0.003953342608680638,1.0,1.0,25.005873245486413,0.7604330166578293,0.003953342608680638,0.001
100,1.0,0.003989229928702116,1.0,1.0,24.928815070322955,0.7606195973157883,0.003989229928702116,0.001
