Epoch,d_loss,g_loss,d_score,g_score,psnr,ssim,loss_ratio,learning_rate
1,0.634878365000089,0.03457184257606665,0.5914502429962158,0.22632861071072208,14.609813758624352,0.42852207654714586,0.054454277357619214,0.001
2,0.21885048369566598,0.01962967020769914,0.805588018844525,0.024438504496835472,16.955536322098574,0.49311405813694,0.08969443373493388,0.001
3,0.9258084336916605,0.017300140460332236,0.6951534509658813,0.6209618814648518,15.456878675044173,0.492172738134861,0.01868652286018603,0.001
4,1.0038240472475688,0.01625025729338328,0.7504570841789245,0.7542811377843222,17.07883969098992,0.5220206448435784,0.016188352269444636,0.001
5,0.9999131202697754,0.013807949150602022,0.7171368932723999,0.7170500230789184,18.993228779005758,0.536343423306942,0.013809148885731846,0.001
6,0.9790347607930502,0.012795978461702665,0.6154849656422933,0.5945197272300721,19.434674586152315,0.5496746824979782,0.013069994012610445,0.001
7,0.9925610574086507,0.011377913393080235,0.6069617462158203,0.5995227964719136,18.33836221209951,0.5657866656780243,0.011463187385958258,0.001
8,1.0047412077585856,0.010180464399357637,0.6610166660944621,0.6657578770319621,16.781908679142738,0.5480152018070221,0.010132424469847912,0.001
9,1.0017126035690307,0.010095758760968843,0.673506502310435,0.6752191019058228,17.560040665454213,0.5707968146204948,0.010078498288828926,0.001
10,1.008556071917216,0.009821040288855632,0.723047456741333,0.7316035223007202,19.109768861325726,0.5778142410516739,0.009737723625208377,0.001
11,1.0050308624903361,0.009346112000445524,0.6333355665206909,0.6383664258321127,14.307828543140772,0.5354844656586647,0.009299328358222822,0.001
12,1.0053786913553873,0.009543496718009314,0.7164342037836711,0.7218128983179728,19.242133528918338,0.5859605367183686,0.009492439814040002,0.001
13,1.0067399756113689,0.009309044405817986,0.6843128871917724,0.6910528548558553,20.290612345062282,0.5947753828763962,0.009246721726893609,0.001
14,1.0042378107706706,0.009207048540314039,0.7340230083465576,0.7382608191172282,20.034989472277136,0.5951558529138565,0.009168195462834027,0.001
15,1.00074059009552,0.009081712986032168,0.6282657845815023,0.6290063730875651,16.908586662066952,0.5853101924657822,0.009074992136738777,0.001
16,1.0045630216598511,0.009362442096074423,0.6431271020571391,0.6476901340484619,19.089465883338626,0.5939548511505127,0.009319915121507013,0.001
17,1.0051227299372356,0.009054693952202797,0.6345983584721883,0.639721089998881,19.815725274122638,0.5856203869581222,0.009008545605936315,0.001
18,1.0012567321459451,0.008768802285194397,0.6885711693763733,0.6898279031117757,20.171850904576797,0.5992164152860642,0.008757796081331355,0.001
19,1.0041092745463054,0.009018509748081367,0.6518413217862448,0.6559506058692932,19.905614924760325,0.5888493908643723,0.008981601880090463,0.001
20,1.0009340572357177,0.009365819245576858,0.5287702449162801,0.529704303741455,18.19551682396304,0.5826092275381088,0.00935707919804674,0.001
21,1.0005045477549235,0.008877084826429685,0.4758007780710856,0.4763053313891093,19.57997639628124,0.5941061074733734,0.00887260817189624,0.001
22,0.9971558459599813,0.008735286717613538,0.4807585843404134,0.47791442036628723,18.605295066094744,0.5915296303033829,0.008760202081755744,0.001
23,1.0049371019999187,0.008313813029477994,0.6566064469019572,0.6615435409545899,17.878516060025618,0.5956378507614136,0.008272968539954122,0.001
24,1.0022026602427165,0.0083922630486389,0.5524395628770192,0.5546422147750855,20.092320230120038,0.598750961303711,0.008373818371831538,0.001
25,1.0005669927597045,0.008706783801317215,0.4792508999506632,0.47981788476308185,19.616913962669102,0.5951308616399765,0.008701849915419137,0.001
26,1.0039780489603678,0.008814419495562713,0.43740981181462607,0.4413878615697225,16.10650734709742,0.5611367865800857,0.008779494237638122,0.001
27,1.0002179431915283,0.008431434147059918,0.48892301877339683,0.48914095004399616,18.993332555792104,0.5893118914365768,0.008429596973792152,0.001
28,1.0041154313087464,0.008177004990478357,0.4440829920768738,0.44819842735926313,17.12362265154326,0.5832440594434738,0.008143491012602597,0.001
29,1.0017912594477336,0.0081824899589022,0.44970073143641154,0.45149198730786644,18.47829889628641,0.5971345419883728,0.008167859203935392,0.001
30,0.9999522129694621,0.008395479992032051,0.5072015182177225,0.5071537288029989,18.2394910996573,0.5917195138931275,0.008395881206263648,0.001
31,0.9994975153605143,0.008217620936532815,0.5279099996884664,0.5274075134595235,19.134191416329873,0.5949481567144393,0.008221752240743445,0.001
32,1.0024537841478984,0.008421118768552938,0.6107284228006998,0.6131822037696838,17.878017764043914,0.5840996204614639,0.008400505740732,0.001
33,1.0012770779927571,0.008432343366245428,0.5235212739308676,0.5247983495394389,17.824863269651207,0.5868537163734436,0.008421588341110935,0.001
34,0.998287714322408,0.008442396471897762,0.4647287678718567,0.46301648020744324,17.891299254397662,0.5932892518043518,0.008456877061367097,0.001
35,0.9999374055862427,0.00812308633700013,0.49634374340375265,0.49628115256627403,17.70268914885787,0.5863968869447708,0.008123594828656032,0.001
36,1.0060721572240194,0.008093132035185894,0.5517569263776143,0.5578290772438049,17.85284240251889,0.6001581350564956,0.008044285866648645,0.001
37,1.0002103010813395,0.008077597257991632,0.6908349482218424,0.6910452508926391,18.740518734921462,0.5990307216644287,0.008075898887722756,0.001
38,1.004459932645162,0.008009527008980513,0.6878656530380249,0.6923255856831868,18.828551675714962,0.5920550986528397,0.007973963668105792,0.001
39,1.0002006419499716,0.007981456716855366,0.7929622348149618,0.7931628799438477,18.676586790409758,0.5977187255620956,0.007979855623062663,0.001
