Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.21830684979940998,0.018681758920817325,0.8908552964776755,0.1157645822213332,0.0,0.0,0.08557568824790864,0.0001
2,0.1056213333098276,0.00961364687847284,0.9482569197140401,0.05896488135051186,0.0,0.0,0.09101993486744152,0.0001
3,0.10217328378991927,0.0077545744964542486,0.9398275072429776,0.04796100437144711,0.0,0.0,0.07589630291611846,0.0001
4,0.08933936949145088,0.007046888291758174,0.9451278080776805,0.047176225503098974,0.0,0.0,0.07887774820744073,0.0001
5,0.06315598247811068,0.006656567930864791,0.9647437465180216,0.03387787808668463,0.0,0.0,0.10539885011165649,0.0001
6,0.047935068759634304,0.006299181172313789,0.9684585491488633,0.023757553697007553,0.0,0.0,0.1314107048411762,0.0001
7,0.007770927434202501,0.006054863830213435,0.9931019751301392,0.002295290248756222,0.0,0.0,0.7791687519257888,0.0001
8,0.09245994736285562,0.0061023717429876945,0.9381734343209003,0.045728542309228334,0.0,0.0,0.06600016457979545,0.0001
9,0.02436980666111746,0.005958175335351068,0.9856250455909564,0.015609776043446193,0.0,0.0,0.24449005354061598,0.0001
10,0.013730462306154247,0.005879784071585164,0.9945986668765545,0.011186750010860275,23.897113310997238,0.7282579379081726,0.4282291404674507,0.0001
11,0.0021366520272181333,0.005947075501899235,0.9980988522887735,0.0003392844595517393,23.897113310997238,0.7282579379081726,2.7833617388986718,0.0001
12,0.02979085900429254,0.005724785899510607,0.9819709390269903,0.01662712238204828,23.897113310997238,0.7282579379081726,0.19216585526069346,0.0001
13,0.0027984208520198685,0.005602155581000261,0.9980162805691362,0.0008794302716099386,23.897113310997238,0.7282579379081726,2.001898884135561,0.0001
14,0.013296445716892626,0.005678603069197076,0.9899487244014744,0.006208499215391233,23.897113310997238,0.7282579379081726,0.4270767684917954,0.0001
15,0.023113253327113625,0.005637947051630666,0.993110026162758,0.020430841498695715,23.897113310997238,0.7282579379081726,0.24392702194878468,0.0001
16,0.0025608814495793318,0.005527141248070014,0.9976864852909542,0.00029588587150252956,23.897113310997238,0.7282579379081726,2.1582964135172835,0.0001
17,7.297875357229108e-05,0.005619206908352984,0.9999698237578074,4.318283915987801e-05,23.897113310997238,0.7282579379081726,76.99784708965639,0.0001
18,5.462801463484842e-05,0.005443004815412375,0.9999705079197884,2.7448063627465064e-05,23.897113310997238,0.7282579379081726,99.63760996615392,0.0001
19,0.02208667942999606,0.0054333981278614375,0.9921749448776245,0.01686482103123808,23.897113310997238,0.7282579379081726,0.24600339517230935,0.0001
20,0.04233003522553555,0.0054432927862217186,0.9855111419130238,0.02997994919852334,24.28209561723277,0.731264772772789,0.1285917376921543,0.0001
21,0.006818561163933623,0.005626342867035419,0.9950160489133478,0.0038807437040018536,24.28209561723277,0.731264772772789,0.8251510445921681,0.0001
22,0.0074949886407239315,0.005330837034659149,0.9950652059462542,0.003058711693721155,24.28209561723277,0.731264772772789,0.7112535175429232,0.0001
23,0.002058418127200336,0.005309971723084649,0.9980858921026811,0.00033146889274424514,24.28209561723277,0.731264772772789,2.579637078063807,0.0001
24,0.005617708575062086,0.00541523837018758,0.9966451460117242,0.0032336619151724713,24.28209561723277,0.731264772772789,0.9639585780983186,0.0001
