Epoch,d_loss,g_loss,d_score,g_score,psnr,ssim,loss_ratio,learning_rate
1,0.9437279506524404,0.02044508187721173,0.5449722962081432,0.48870024849961435,20.38116659548713,0.5588128287196159,0.02166416906808488,0.0002
2,1.0066907533009848,0.01005593059429278,0.6836586878697077,0.6903494423627854,18.33860895457079,0.5837226563692093,0.009989096017142231,0.0002
3,1.0048286124070485,0.008444118158270916,0.7376178032159806,0.7424464158217112,22.659108776366743,0.6540436437129974,0.008403540717300224,0.0002
4,1.0046524000167847,0.007694760028583308,0.31664417157570524,0.32129657377799353,20.99682268365423,0.6581788671016693,0.007659126707361423,0.0002
5,1.0068778204917908,0.007295578440340857,0.3056686195731163,0.31254644264777504,22.417744156765306,0.6851425508260727,0.007245743517100682,0.0002
6,1.0013202432791393,0.006706033082058032,0.3405847289164861,0.3419049739837646,23.646039360242565,0.6991633610725403,0.006697191160439352,0.0002
7,0.9994769239425659,0.006239749126446744,0.5975414637724559,0.5970183912913004,23.220979999226362,0.7010901544094086,0.006243014697961457,0.0002
8,0.9999106987317403,0.0060185743076726795,0.404829596777757,0.4047402971982956,19.906882671083068,0.6833133465051651,0.006019111821992181,0.0002
9,1.003430053393046,0.0060929425774763025,0.2614387176434199,0.2648687706391017,22.318642803508485,0.7071891289949417,0.0060721148991634616,0.0002
10,1.0055124322573343,0.006061470191925764,0.2317038424809774,0.23721627394358316,23.410902827558825,0.7166478061676025,0.0060282399276933955,0.0002
11,1.0018062973022461,0.005777764643232028,0.229322929084301,0.231129230260849,22.785321794407146,0.7066231191158294,0.005767347099724678,0.0002
12,1.002375319401423,0.005761739353959759,0.26474142223596575,0.2671167474985123,23.93744752231115,0.7224611022472381,0.005748085814204235,0.0002
13,1.005084058046341,0.00563991220202297,0.30969393213589985,0.3147779916723569,23.580912848708024,0.7216517939567566,0.005611383602069761,0.0002
14,1.0042126242319742,0.005542215061529229,0.28662598768870035,0.29083861271540323,23.186964767636752,0.7226520503759384,0.00551896573274802,0.0002
15,1.0023912616570791,0.005456656971946358,0.3079279012481372,0.3103191629052162,21.554168818144607,0.7073303002119065,0.005443639804806176,0.0002
16,1.0052782229582469,0.005522426281434794,0.27895124902327856,0.28422947148482003,24.232090726335436,0.7334671838283539,0.00549343072924018,0.0002
17,1.002928321758906,0.0054630043466265005,0.29144485970338185,0.294373181561629,22.383168386664924,0.7168193447589875,0.0054470536209862384,0.0002
18,1.0070407390594482,0.00545953212150683,0.30929754515488944,0.3163382838169734,24.246091915377995,0.7313857372999192,0.005421361728231473,0.0002
19,1.004825563430786,0.005466504612316688,0.30768607785304386,0.31251164227724076,22.744179553698793,0.722880299448967,0.005440252329620622,0.0002
20,1.0087838387489318,0.0055920476699247955,0.2910210645198822,0.29980490386486053,22.228576180490037,0.7264842631816864,0.0055433557270900685,0.0002
21,1.004470796585083,0.005232507924859723,0.3150275540351868,0.3194983544945717,22.899139979308956,0.720210326552391,0.0052092185682737335,0.0002
22,1.006500898996989,0.005316317019363245,0.30555855800708137,0.3120594572027524,21.594721056871542,0.724041847705841,0.005281979404748796,0.0002
23,1.0029738636811574,0.005376648682480057,0.3329570436477661,0.3359309055407842,22.31300102871989,0.7253120957612992,0.005360706671604036,0.0002
24,1.0050005078315736,0.0052559069714819395,0.3043661349018415,0.30936663975318274,23.167581901763544,0.7288270683288575,0.005229755537957169,0.0002
25,1.0057138776779175,0.005398744104119639,0.28978813290596006,0.29550201346476873,20.88564101298726,0.714801282286644,0.005368071599633033,0.0002
26,1.0058771475156147,0.00530820448572437,0.27648196429014205,0.28235911081234616,23.630683965069053,0.7378049607276916,0.005277189663603495,0.0002
27,1.005361365477244,0.005101808009979626,0.27465609381596245,0.2800174582004547,23.978812626202277,0.7395625095367432,0.005074601218197601,0.0002
28,1.0053734934329988,0.005265281028114259,0.26581855495770773,0.2711920494834582,23.981847478853116,0.739448142528534,0.005237139294507523,0.0002
29,1.0111198592185975,0.005204891956721743,0.2587386045853297,0.26985846102237704,22.816847363384596,0.7272279977798461,0.0051476508044695415,0.0002
30,1.0036490706602732,0.005444789421744645,0.22072393476963043,0.22437300776441893,23.89021619387855,0.7359871447086335,0.005424993238087359,0.0002
31,0.9992886825402578,0.004850301053375005,0.7707801284392675,0.7700688135623932,24.14345252543771,0.7404996705055237,0.004853753613065266,0.0002
32,1.0005439893404642,0.004711759301523367,0.7850560979048411,0.7856000876426696,22.13734147853383,0.7393424006700515,0.004709197548254976,0.0002
33,1.003744403918584,0.00464475293798993,0.8077488128344218,0.8114932159582774,24.00055356879275,0.7372195765972137,0.004627425985995012,0.0002
34,1.0040479151407877,0.00486624307387198,0.7863272655010224,0.7903751822312673,24.65869485071422,0.7397008310556412,0.004846624349784776,0.0002
35,1.0038960055510202,0.004729587998396407,0.7946685405572256,0.7985645457108815,23.764965780603514,0.7424293032884598,0.004711233008443362,0.0002
36,1.0033501215775809,0.004688361007720232,0.7701526069641114,0.7735027293364207,23.230971262641148,0.7375837607383728,0.004672706871603961,0.0002
37,1.0028252124786377,0.004789517701913913,0.7544965163866679,0.7573217256863912,24.423520033230428,0.7448307470083236,0.004776024418129536,0.0002
38,1.004459639787674,0.00463484142596523,0.7410478242238363,0.7455074644088745,24.418931904162463,0.7440323868989944,0.004614263472990272,0.0002
39,1.0044880239168803,0.004627698608674109,0.7489462574323018,0.7534342801570892,23.757172911974468,0.7358453886508942,0.004607022182931514,0.0002
40,1.002855256398519,0.004447484360231707,0.7566153466701507,0.7594706034660339,23.306321295753566,0.7473192808628082,0.004434821806891289,0.0002
41,1.0021769567330678,0.004571892307139933,0.7726755293210348,0.7748524880409241,24.55105516309315,0.744200175523758,0.004561961115174261,0.0002
42,1.004709961016973,0.004563156133517623,0.7669533948103587,0.7716633558273316,24.459421750214393,0.7387662771940231,0.004541764599306621,0.0002
43,1.0013091504573821,0.004429198474002381,0.8170198202133179,0.8183289686838786,24.204154077514023,0.7414531233310699,0.004423407567961597,0.0002
44,1.0016288693745932,0.00461312078870833,0.8121567682425181,0.8137856396039327,23.871507594620827,0.7406219711303711,0.004605618837233311,0.0002
45,1.001300465663274,0.004414922619859377,0.8328967161973317,0.8341971798737844,23.572481254152045,0.7478552992343903,0.0044091886214542774,0.0002
46,0.9997686358292898,0.004304376602328072,0.9989751760164897,0.9987438122431437,24.527960923016003,0.7449317787885665,0.004305372711315024,0.0002
47,0.9999999996026357,0.0043469945869098105,1.0,0.9999999996026357,24.384791930755764,0.7478931173086166,0.004346994588637151,0.0002
48,0.9999998700618744,0.004375238192733377,0.9999999984105428,0.9999998684724172,24.457148388929404,0.7479778325557709,0.004375238761243701,0.0002
49,1.0000000699361165,0.004326121014698098,0.9999998195966084,0.9999998891353608,23.905923619663028,0.7497836918830871,0.004326120712146016,0.0002
50,0.9998656706015269,0.004115474242717028,0.9995110563437144,0.9993767273426056,24.69307046595439,0.7509065418243408,0.004116027146167672,0.0002
51,0.9998660723368327,0.004258708351602157,0.9997203596433004,0.9995864319801331,24.749474090141778,0.7518390023708343,0.004259278786856859,0.0002
52,0.9999999996026357,0.004079367116404076,1.0,0.9999999996026357,24.569602795472854,0.7460353751182556,0.004079367118025071,0.0002
53,1.0,0.00412245022598654,1.0,1.0,23.762141014620056,0.7476026748418808,0.00412245022598654,0.0002
54,1.0,0.0041322869264210265,1.0,1.0,22.699523909140737,0.7488648555278778,0.0041322869264210265,0.0002
55,1.0,0.004299258845858276,1.0,1.0,24.245886233625132,0.753032224059105,0.004299258845858276,0.0002
56,1.0,0.004126637621472279,1.0,1.0,24.218462185956383,0.747974187374115,0.004126637621472279,0.0002
57,1.0,0.004300652538271,1.0,1.0,22.432859461378257,0.744879075884819,0.004300652538271,0.0002
58,1.0,0.0041536054519626005,1.0,1.0,23.978525625160493,0.7460545918941498,0.0041536054519626005,0.0002
59,1.0,0.004127112575030575,1.0,1.0,24.33211949905573,0.7511893775463104,0.004127112575030575,0.0002
60,1.0,0.004119987904559821,1.0,1.0,23.839912481868538,0.747989005446434,0.004119987904559821,0.0002
61,1.0,0.0041288254068543515,1.0,1.0,24.052737771168342,0.748884983420372,0.0041288254068543515,0.0002
62,1.0,0.004199179571587592,1.0,1.0,24.646400046594998,0.7509061043262482,0.004199179571587592,0.0002
63,1.0,0.004212901569747677,1.0,1.0,23.60103555487745,0.7510172983407974,0.004212901569747677,0.0002
64,1.0,0.004109944091178477,1.0,1.0,23.64767052479864,0.7525395894050598,0.004109944091178477,0.0002
65,1.0,0.004141759790169696,1.0,1.0,24.84480281898972,0.7526141115427017,0.004141759790169696,0.0002
66,1.0,0.00399106145137921,1.0,1.0,24.39343457030744,0.7509848067760467,0.00399106145137921,0.0002
