Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.3473875754409366,0.009170206176737944,0.6790036831961738,0.027620068572843794,26.72495904323555,0.8084163406822417,0.02639762278515075,0.001
2,0.14654881112587947,0.0026344081376575763,0.8598081217871771,0.006356939176397039,26.72495904323555,0.8084163395232624,0.017976318725606902,0.001
3,0.00020030151441460475,0.0026326576206419203,0.9999080249998304,0.00010832687901307105,26.72495904323555,0.8084163396888309,13.143473369814737,0.001
4,6.03704854600235e-05,0.0026438979907996126,0.9999690755208334,2.9446001952035456e-05,26.72495904323555,0.8084163400861952,43.79454580583695,0.001
5,4.1273511855656075e-05,0.0026517255355914433,0.9999787425994873,2.001610430953507e-05,26.72495904323555,0.8084163403511048,64.24763525975689,0.001
6,3.158812649619196e-05,0.0026469944055295654,0.9999833729532029,1.4961092258292612e-05,26.72495904323555,0.8084163408146964,83.79713199669085,0.001
7,2.5139335379612426e-05,0.002645594199291534,0.999986244307624,1.1383638221660577e-05,26.72495904323555,0.8084163417418798,105.23723715612093,0.001
8,2.048527636765761e-05,0.0026509596024536426,0.999988214969635,8.70027386150064e-06,26.72495904323555,0.8084163426690631,129.4080467783685,0.001
9,1.562187924314963e-05,0.0026441912001205817,0.9999916267395019,7.248619711188237e-06,26.72495904323555,0.8084163436293602,169.2620432513002,0.001
10,1.2975644490830341e-05,0.002642866669015752,0.9999924776289199,5.453269582681565e-06,26.72495904323555,0.8084163452519311,203.67902888241267,0.001
11,1.828515594954499e-05,0.0026592724935876,0.9999865023295085,4.787505790267864e-06,26.72495904323555,0.8084163475367758,145.43340515801142,0.001
12,4.638061376479325e-05,0.002665599629075991,0.9999751085705227,2.148929263057653e-05,26.72495904323555,0.8084163507819175,57.47228017709854,0.001
13,1.1511012093655559e-05,0.0026398062912954224,0.9999942212634616,5.73228190761357e-06,26.72495904323555,0.8084163585305214,229.32877403111976,0.001
14,7.630671603288243e-06,0.002651761913051208,0.999996051258511,3.681918424263131e-06,26.72495904323555,0.808416370915042,347.51356773216384,0.001
15,5.4428131928337585e-06,0.002638801298000746,0.9999973328908285,2.775711530678867e-06,26.724959606702487,0.8084163994921578,484.8230509684046,0.001
16,4.380409110227548e-06,0.0026283279961595934,0.9999978250927395,2.2061267352708253e-06,26.72496045190276,0.8084163359800974,600.0188407112186,0.001
17,3.963211414278097e-06,0.00265334471853243,0.9999981787469652,2.163067653479326e-06,26.724574178238434,0.8082834224568473,669.4936104022448,0.001
18,0.6184980209285681,0.0029642960408495533,0.38629900420240654,0.01689249154002345,26.724727170385144,0.8083843573927879,0.004792733267600718,0.001
19,1.0,0.0026382440514862537,7.279007203588403e-26,1.6769234959452957e-28,26.724795352994253,0.8083917934033605,0.0026382440514862537,0.001
20,1.0,0.002642869690640105,5.448536054616693e-26,1.27669917947632e-28,26.724761825316104,0.8083878317806455,0.002642869690640105,0.001
21,1.0,0.002650494183310204,5.6256457418984e-26,1.2790831094709766e-28,26.724668284543096,0.8083766054113706,0.002650494183310204,0.001
22,1.0,0.0026624992883039844,5.453893037830276e-26,1.285180500958643e-28,26.724460346330474,0.8083510209785567,0.0026624992883039844,0.001
23,1.0,0.002650960905270444,5.4228758155555035e-25,1.2894112447655324e-28,26.72430199104081,0.8083308543099298,0.002650960905270444,0.001
